"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0098581","detection of external biotic stimulus","3/216","19/9179",0.157894736842105,6.70979532163743,3.86744198929891,0.00942711618182849,0.156256984884824,0.137432095553991,"PGLYRP1/NLRC4/NAIP",3
"BP","GO:0019693","ribose phosphate metabolic process","12/216","235/9179",0.051063829787234,2.16997635933806,2.8204559828564,0.00953313594969534,0.156413928354913,0.137570131431195,"TSPO/NDUFB3/PFKFB3/IER3/NDUFB1/PDE4D/ENTPD7/PFKFB2/LDHA/SULT1B1/UPP1/HK3",12
"BP","GO:0031623","receptor internalization","7/216","101/9179",0.0693069306930693,2.94522368903557,3.05147173477184,0.0096311877351457,0.156413928354913,0.137570131431195,"RAB31/ADM/FCER1G/CEACAM1/HIP1/FLOT1/CD63",7
"BP","GO:0001774","microglial cell activation","4/216","36/9179",0.111111111111111,4.72170781893004,3.4731486339312,0.00974099067276787,0.156413928354913,0.137570131431195,"LDLR/CST7/MMP8/ITGAM",4
"BP","GO:0002762","negative regulation of myeloid leukocyte differentiation","4/216","36/9179",0.111111111111111,4.72170781893004,3.4731486339312,0.00974099067276787,0.156413928354913,0.137570131431195,"TRIB1/LTF/CEACAM1/TNFAIP6",4
"BP","GO:0032715","negative regulation of interleukin-6 production","4/216","36/9179",0.111111111111111,4.72170781893004,3.4731486339312,0.00974099067276787,0.156413928354913,0.137570131431195,"IRAK3/BPI/HGF/RABGEF1",4
"BP","GO:0071320","cellular response to cAMP","4/216","36/9179",0.111111111111111,4.72170781893004,3.4731486339312,0.00974099067276787,0.156413928354913,0.137570131431195,"SLC26A6/CYP1B1/PDE4D/KCNE1",4
"BP","GO:0002694","regulation of leukocyte activation","18/216","419/9179",0.0429594272076372,1.82557677008751,2.68526175734862,0.00987744967864314,0.157783302379569,0.138774531618133,"ANXA1/LDLR/THBS1/BATF/CST7/JAK3/CD55/BPI/MMP8/VNN1/BST1/PGLYRP1/CR1/CLEC4D/SAMSN1/RABGEF1/PLSCR1/ARG1",18
"BP","GO:0051346","negative regulation of hydrolase activity","5/216","56/9179",0.0892857142857143,3.7942294973545,3.25582799498208,0.00994035340838699,0.157969636897201,0.138938417688578,"SERPINB2/CST7/SORT1/CR1/SERPINB1",5
"BP","GO:0045088","regulation of innate immune response","16/216","357/9179",0.0448179271708683,1.90455441435834,2.7061974642772,0.010074106277424,0.158289611082982,0.139219843334333,"ZDHHC3/LTF/CEACAM1/SMPDL3A/MAP2K6/IRAK3/TLR5/IL18RAP/CR1/NLRC4/CLEC4E/NAIP/FLOT1/PLSCR1/S100A8/ARG1",16
"BP","GO:0060627","regulation of vesicle-mediated transport","16/216","357/9179",0.0448179271708683,1.90455441435834,2.7061974642772,0.010074106277424,0.158289611082982,0.139219843334333,"RAB31/ATP9A/ANXA1/STXBP2/FCER1G/CEACAM1/CD177/P2RX1/ITGAM/HIP1/FCGR1A/RABGEF1/FLOT1/PLSCR1/CD63/MCTP1",16
"BP","GO:0016052","carbohydrate catabolic process","8/216","127/9179",0.062992125984252,2.67687372411782,2.95395687992792,0.0101145161801322,0.158289611082982,0.139219843334333,"WIPI1/PFKFB3/IER3/PPP1R3D/PFKFB2/LDHA/CHIT1/HK3",8
"BP","GO:0009141","nucleoside triphosphate metabolic process","10/216","181/9179",0.0552486187845304,2.34781051770002,2.84295076253697,0.0103823927077047,0.160848827727908,0.141470741153384,"TSPO/NDUFB3/PFKFB3/IER3/NDUFB1/SMPDL3A/ENTPD7/PFKFB2/LDHA/HK3",10
"BP","GO:0030336","negative regulation of cell migration","10/216","181/9179",0.0552486187845304,2.34781051770002,2.84295076253697,0.0103823927077047,0.160848827727908,0.141470741153384,"TRIB1/GADD45A/CYP1B1/THBS1/EMILIN2/DACH1/RABGEF1/TNFAIP6/SERPINB1/MCTP1",10
"BP","GO:0032640","tumor necrosis factor production","8/216","128/9179",0.0625,2.65596064814815,2.92874067291933,0.010577158798615,0.162235724259354,0.142690552842275,"TSPO/THBS1/LTF/IRAK3/BPI/MMP8/FCGR1A/LILRA5",8
"BP","GO:0032680","regulation of tumor necrosis factor production","8/216","128/9179",0.0625,2.65596064814815,2.92874067291933,0.010577158798615,0.162235724259354,0.142690552842275,"TSPO/THBS1/LTF/IRAK3/BPI/MMP8/FCGR1A/LILRA5",8
"BP","GO:0006809","nitric oxide biosynthetic process","5/216","57/9179",0.087719298245614,3.72766406757635,3.20669371478086,0.010692956352663,0.163199922946832,0.143538590747577,"DDAH2/POR/TSPO/CYP1B1/TLR5",5
"BP","GO:0015701","bicarbonate transport","3/216","20/9179",0.15,6.37430555555556,3.73497351831612,0.0109011404837371,0.165557714834292,0.145612330236488,"SLC26A6/SLC26A8/CA4",3
"BP","GO:1903305","regulation of regulated secretory pathway","6/216","80/9179",0.075,3.18715277777778,3.05001156157152,0.0112147270086523,0.169485310625858,0.149066753221302,"STXBP2/CEACAM1/CD177/P2RX1/ITGAM/RABGEF1",6
"BP","GO:0002221","pattern recognition receptor signaling pathway","11/216","212/9179",0.0518867924528302,2.20494846261356,2.75541502051185,0.011474382658425,0.171392883429509,0.150744513278049,"ZDHHC3/LTF/SMPDL3A/MAP2K6/IRAK3/TLR5/NLRC4/CLEC4E/NAIP/FLOT1/S100A8",11
"BP","GO:0002700","regulation of production of molecular mediator of immune response","8/216","130/9179",0.0615384615384615,2.61509971509972,2.87902162260159,0.0115492940148575,0.171392883429509,0.150744513278049,"IL1R1/IRAK3/JAK3/CD55/CR1/IL18R1/RABGEF1/ARG1",8
"BP","GO:0002699","positive regulation of immune effector process","10/216","184/9179",0.0543478260869565,2.30953099838969,2.7854689067169,0.0115681747368222,0.171392883429509,0.150744513278049,"ANXA1/IL1R1/CD55/CD177/IL18RAP/ITGAM/CR1/IL18R1/FCGR1A/ARG1",10
"BP","GO:0006753","nucleoside phosphate metabolic process","18/216","426/9179",0.0422535211267606,1.79557902973396,2.61026059129626,0.0115834093422879,0.171392883429509,0.150744513278049,"TSPO/NDUFB3/PFKFB3/IER3/NDUFB1/PGD/SMPDL3A/ENTPD1/PDE4D/ENTPD7/PFKFB2/VNN1/LDHA/SULT1B1/UPP1/TP53I3/FAR2/HK3",18
"BP","GO:0002269","leukocyte activation involved in inflammatory response","4/216","38/9179",0.105263157894737,4.47319688109162,3.33041650546885,0.0117703290573745,0.171392883429509,0.150744513278049,"LDLR/CST7/MMP8/ITGAM",4
"BP","GO:0042158","lipoprotein biosynthetic process","4/216","38/9179",0.105263157894737,4.47319688109162,3.33041650546885,0.0117703290573745,0.171392883429509,0.150744513278049,"WIPI1/ZDHHC3/UGCG/ZDHHC19",4
"BP","GO:0002440","production of molecular mediator of immune response","9/216","157/9179",0.0573248407643312,2.43604033970276,2.81733998278752,0.0117710368116484,0.171392883429509,0.150744513278049,"IL1R1/BATF/IRAK3/JAK3/CD55/CR1/IL18R1/RABGEF1/ARG1",9
"BP","GO:0035710","CD4-positive, alpha-beta T cell activation","7/216","105/9179",0.0666666666666667,2.83302469135802,2.93249838211553,0.0117856929247668,0.171392883429509,0.150744513278049,"ANXA1/SOCS3/BATF/JAK3/ENTPD7/CD55/IL18R1",7
"BP","GO:0009150","purine ribonucleotide metabolic process","11/216","213/9179",0.0516431924882629,2.19459659189706,2.73833079135268,0.0118565166449427,0.171613337166002,0.150938408091783,"TSPO/NDUFB3/PFKFB3/IER3/NDUFB1/PDE4D/ENTPD7/PFKFB2/LDHA/SULT1B1/HK3",11
"BP","GO:0006022","aminoglycan metabolic process","5/216","59/9179",0.0847457627118644,3.6013025737602,3.11167092098862,0.0123132411478936,0.175748715087759,0.154575580881939,"B4GALT5/PGLYRP1/TNFAIP6/EXT1/CHIT1",5
"BP","GO:0033627","cell adhesion mediated by integrin","5/216","59/9179",0.0847457627118644,3.6013025737602,3.11167092098862,0.0123132411478936,0.175748715087759,0.154575580881939,"ITGA7/CYP1B1/EMILIN2/ITGAM/EXT1",5
"BP","GO:0042157","lipoprotein metabolic process","5/216","59/9179",0.0847457627118644,3.6013025737602,3.11167092098862,0.0123132411478936,0.175748715087759,0.154575580881939,"WIPI1/ZDHHC3/LDLR/UGCG/ZDHHC19",5
"BP","GO:0010951","negative regulation of endopeptidase activity","3/216","21/9179",0.142857142857143,6.0707671957672,3.61124708180455,0.012500856780382,0.176373874201045,0.155125424634888,"SERPINB2/CR1/SERPINB1",3
"BP","GO:0072540","T-helper 17 cell lineage commitment","3/216","21/9179",0.142857142857143,6.0707671957672,3.61124708180455,0.012500856780382,0.176373874201045,0.155125424634888,"SOCS3/BATF/JAK3",3
"BP","GO:0071706","tumor necrosis factor superfamily cytokine production","8/216","132/9179",0.0606060606060606,2.57547699214366,2.83022484917117,0.0125858749024424,0.176373874201045,0.155125424634888,"TSPO/THBS1/LTF/IRAK3/BPI/MMP8/FCGR1A/LILRA5",8
"BP","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","8/216","132/9179",0.0606060606060606,2.57547699214366,2.83022484917117,0.0125858749024424,0.176373874201045,0.155125424634888,"TSPO/THBS1/LTF/IRAK3/BPI/MMP8/FCGR1A/LILRA5",8
"BP","GO:0042088","T-helper 1 type immune response","4/216","39/9179",0.102564102564103,4.35849952516619,3.26271170453869,0.0128792818742241,0.179668896010103,0.15802348229579,"ANXA1/IL1R1/JAK3/IL18R1",4
"BP","GO:0009205","purine ribonucleoside triphosphate metabolic process","9/216","161/9179",0.0559006211180124,2.37551759834369,2.73336845274868,0.0137093694582081,0.189620314283096,0.166776014337797,"TSPO/NDUFB3/PFKFB3/IER3/NDUFB1/ENTPD7/PFKFB2/LDHA/HK3",9
"BP","GO:2000146","negative regulation of cell motility","10/216","189/9179",0.0529100529100529,2.24843229472859,2.69209421526928,0.0137690655040883,0.189620314283096,0.166776014337797,"TRIB1/GADD45A/CYP1B1/THBS1/EMILIN2/DACH1/RABGEF1/TNFAIP6/SERPINB1/MCTP1",10
"BP","GO:0006163","purine nucleotide metabolic process","13/216","277/9179",0.0469314079422383,1.99436756250836,2.60865857810178,0.0137835515987632,0.189620314283096,0.166776014337797,"TSPO/NDUFB3/PFKFB3/IER3/NDUFB1/PGD/PDE4D/ENTPD7/PFKFB2/LDHA/SULT1B1/TP53I3/HK3",13
"BP","GO:0043367","CD4-positive, alpha-beta T cell differentiation","6/216","84/9179",0.0714285714285714,3.0353835978836,2.90910077355596,0.0140471821574413,0.189620314283096,0.166776014337797,"ANXA1/SOCS3/BATF/JAK3/ENTPD7/IL18R1",6
"BP","GO:0002704","negative regulation of leukocyte mediated immunity","5/216","61/9179",0.0819672131147541,3.48322707953855,3.02068725502357,0.0140924834216762,0.189620314283096,0.166776014337797,"CEACAM1/JAK3/CR1/RABGEF1/ARG1",5
"BP","GO:0046209","nitric oxide metabolic process","5/216","61/9179",0.0819672131147541,3.48322707953855,3.02068725502357,0.0140924834216762,0.189620314283096,0.166776014337797,"DDAH2/POR/TSPO/CYP1B1/TLR5",5
"BP","GO:0034762","regulation of transmembrane transport","12/216","248/9179",0.0483870967741935,2.05622759856631,2.61762548890321,0.0141729394164535,0.189620314283096,0.166776014337797,"STOM/MAPK14/MEF2A/SLC26A6/MMP9/FGF13/THBS1/GRB10/PDE4D/P2RX1/KCNE1/CD63",12
"BP","GO:0000272","polysaccharide catabolic process","3/216","22/9179",0.136363636363636,5.79482323232323,3.49527650994925,0.0142278409974788,0.189620314283096,0.166776014337797,"WIPI1/PPP1R3D/CHIT1",3
"BP","GO:0008207","C21-steroid hormone metabolic process","3/216","22/9179",0.136363636363636,5.79482323232323,3.49527650994925,0.0142278409974788,0.189620314283096,0.166776014337797,"TSPO/ADM/DHRS9",3
"BP","GO:0022602","ovulation cycle process","3/216","22/9179",0.136363636363636,5.79482323232323,3.49527650994925,0.0142278409974788,0.189620314283096,0.166776014337797,"MAP2K6/RETN/TNFAIP6",3
"BP","GO:0072523","purine-containing compound catabolic process","7/216","109/9179",0.0642201834862385,2.72906048250085,2.81899298171814,0.0142691900466034,0.189620314283096,0.166776014337797,"PFKFB3/IER3/PDE4D/PFKFB2/VNN1/LDHA/HK3",7
"BP","GO:0045055","regulated exocytosis","8/216","136/9179",0.0588235294117647,2.49972766884532,2.73526744626219,0.0148617782056867,0.19401333827358,0.170639793568377,"RAB31/STXBP2/CEACAM1/ANXA3/CD177/P2RX1/ITGAM/RABGEF1",8
"BP","GO:0006836","neurotransmitter transport","7/216","110/9179",0.0636363636363636,2.70425084175084,2.79141471042148,0.0149443995926884,0.19401333827358,0.170639793568377,"STXBP2/SLC22A4/P2RX1/MCTP2/FLOT1/LIN7A/MCTP1",7
"BP","GO:0019730","antimicrobial humoral response","5/216","62/9179",0.0806451612903226,3.42704599761051,2.97661097426446,0.0150436952880255,0.19401333827358,0.170639793568377,"ADM/LTF/S100A12/BPI/PGLYRP1",5
"BP","GO:0043086","negative regulation of catalytic activity","10/216","192/9179",0.0520833333333333,2.21330054012346,2.63745973693872,0.0152324094932385,0.19401333827358,0.170639793568377,"TRIB1/SERPINB2/GADD45A/CEACAM1/CST7/IRAK3/SORT1/CR1/HP/SERPINB1",10
"BP","GO:0051090","regulation of DNA-binding transcription factor activity","11/216","221/9179",0.0497737556561086,2.11515418133065,2.60495202255063,0.015273876816969,0.19401333827358,0.170639793568377,"TRIB1/CYP1B1/LTF/ANXA3/S100A12/IRAK3/IL18RAP/IL18R1/NLRC4/S100A8/PSMA6",11
"BP","GO:0016101","diterpenoid metabolic process","4/216","41/9179",0.0975609756097561,4.14588979223126,3.13389224535131,0.0152920016868245,0.19401333827358,0.170639793568377,"CYP1B1/DHRS9/PLB1/PECR",4
"BP","GO:0030193","regulation of blood coagulation","4/216","41/9179",0.0975609756097561,4.14588979223126,3.13389224535131,0.0152920016868245,0.19401333827358,0.170639793568377,"SERPINB2/THBS1/EMILIN2/CEACAM1",4
"BP","GO:0032720","negative regulation of tumor necrosis factor production","4/216","41/9179",0.0975609756097561,4.14588979223126,3.13389224535131,0.0152920016868245,0.19401333827358,0.170639793568377,"TSPO/THBS1/IRAK3/BPI",4
"BP","GO:0045576","mast cell activation","4/216","41/9179",0.0975609756097561,4.14588979223126,3.13389224535131,0.0152920016868245,0.19401333827358,0.170639793568377,"STXBP2/S100A12/RABGEF1/PLSCR1",4
"BP","GO:0061900","glial cell activation","4/216","41/9179",0.0975609756097561,4.14588979223126,3.13389224535131,0.0152920016868245,0.19401333827358,0.170639793568377,"LDLR/CST7/MMP8/ITGAM",4
"BP","GO:1900046","regulation of hemostasis","4/216","41/9179",0.0975609756097561,4.14588979223126,3.13389224535131,0.0152920016868245,0.19401333827358,0.170639793568377,"SERPINB2/THBS1/EMILIN2/CEACAM1",4
"BP","GO:0009611","response to wounding","15/216","344/9179",0.0436046511627907,1.85299580103359,2.50320859722722,0.0157681710582154,0.199234718739665,0.175232133934266,"TSPO/SERPINB2/MAPK14/ANXA1/CD59/FCER1G/THBS1/EMILIN2/CEACAM1/ENTPD1/LRG1/ALOX5/P2RX1/PLSCR1/EXT1",15
"BP","GO:2001057","reactive nitrogen species metabolic process","5/216","63/9179",0.0793650793650794,3.37264844209289,2.9334298949087,0.0160369752891333,0.199939204818468,0.175851747823335,"DDAH2/POR/TSPO/CYP1B1/TLR5",5
"BP","GO:0002726","positive regulation of T cell cytokine production","3/216","23/9179",0.130434782608696,5.54287439613527,3.38622615162931,0.0160833353211093,0.199939204818468,0.175851747823335,"IL1R1/CD55/IL18R1",3
"BP","GO:0032570","response to progesterone","3/216","23/9179",0.130434782608696,5.54287439613527,3.38622615162931,0.0160833353211093,0.199939204818468,0.175851747823335,"TSPO/CYP1B1/THBS1",3
"BP","GO:0050892","intestinal absorption","3/216","23/9179",0.130434782608696,5.54287439613527,3.38622615162931,0.0160833353211093,0.199939204818468,0.175851747823335,"SLC26A6/LDLR/UGCG",3
"BP","GO:0002449","lymphocyte mediated immunity","11/216","223/9179",0.0493273542600897,2.09618418867298,2.57248663216742,0.0162338093534357,0.200195336946569,0.176077022713475,"IL1R1/FCER1G/C1QB/CEACAM1/BATF/CD55/IL18RAP/CR1/IL18R1/FCGR1A/ARG1",11
"BP","GO:0006887","exocytosis","11/216","223/9179",0.0493273542600897,2.09618418867298,2.57248663216742,0.0162338093534357,0.200195336946569,0.176077022713475,"RAB31/ATP9A/ANXA1/STXBP2/CEACAM1/ANXA3/CD177/P2RX1/ITGAM/RABGEF1/LIN7A",11
"BP","GO:0009199","ribonucleoside triphosphate metabolic process","9/216","166/9179",0.0542168674698795,2.30396586345382,2.63184182657125,0.0164538294938024,0.202100224419892,0.177752420952129,"TSPO/NDUFB3/PFKFB3/IER3/NDUFB1/ENTPD7/PFKFB2/LDHA/HK3",9
"BP","GO:0061045","negative regulation of wound healing","4/216","42/9179",0.0952380952380952,4.04717813051146,3.0725211390843,0.0165980350584293,0.203062468591815,0.178598739809999,"SERPINB2/THBS1/CEACAM1/ALOX5",4
"BP","GO:0002758","innate immune response-activating signaling pathway","11/216","224/9179",0.0491071428571429,2.08682622354497,2.55638068120951,0.0167304381940935,0.203371326256266,0.178870388185173,"ZDHHC3/LTF/SMPDL3A/MAP2K6/IRAK3/TLR5/NLRC4/CLEC4E/NAIP/FLOT1/S100A8",11
"BP","GO:0002706","regulation of lymphocyte mediated immunity","8/216","139/9179",0.0575539568345324,2.44577671196376,2.66623615898149,0.0167552114398611,0.203371326256266,0.178870388185173,"IL1R1/CEACAM1/CD55/IL18RAP/CR1/IL18R1/FCGR1A/ARG1",8
"BP","GO:0097191","extrinsic apoptotic signaling pathway","9/216","167/9179",0.0538922155688623,2.29016966067864,2.61197293796681,0.0170478418151284,0.203776835865895,0.179227044468151,"GRINA/ZDHHC3/ACVR1B/THBS1/GCLM/SORT1/HGF/BCL2A1/G0S2",9
"BP","GO:0006690","icosanoid metabolic process","5/216","64/9179",0.078125,3.31995081018519,2.89111010200701,0.0170730470493863,0.203776835865895,0.179227044468151,"CYP1B1/ALOX5/NLRC4/NAIP/HPGD",5
"BP","GO:0043604","amide biosynthetic process","7/216","113/9179",0.0619469026548673,2.63245657161586,2.71048622788596,0.0171064923588123,0.203776835865895,0.179227044468151,"B4GALT5/SPTLC2/GCLM/UGCG/ST6GALNAC3/P2RX1/ARG1",7
"BP","GO:0071356","cellular response to tumor necrosis factor","8/216","140/9179",0.0571428571428571,2.42830687830688,2.643623211007,0.0174233939422907,0.203776835865895,0.179227044468151,"MAPK14/CYP1B1/THBS1/MMP8/NAIP/FCAR/EXT1/TXNDC17",8
"BP","GO:0009144","purine nucleoside triphosphate metabolic process","9/216","168/9179",0.0535714285714286,2.2765376984127,2.59224469799925,0.0176574109624211,0.203776835865895,0.179227044468151,"TSPO/NDUFB3/PFKFB3/IER3/NDUFB1/ENTPD7/PFKFB2/LDHA/HK3",9
"BP","GO:0030217","T cell differentiation","12/216","256/9179",0.046875,1.99197048611111,2.49883448679957,0.0177831125593171,0.203776835865895,0.179227044468151,"ANXA1/FCER1G/SOCS3/BATF/JAK3/ENTPD7/VNN1/CR1/CLEC4D/IL18R1/JMJD6/CLEC4E",12
"BP","GO:0060047","heart contraction","7/216","114/9179",0.0614035087719298,2.60936484730344,2.68409100393843,0.0178739049541363,0.203776835865895,0.179227044468151,"ADM/MEF2A/FGF13/PDE4D/MAP2K6/KCNE1/EXT1",7
"BP","GO:0009117","nucleotide metabolic process","14/216","318/9179",0.0440251572327044,1.87086536221756,2.45356412547928,0.0179684409082411,0.203776835865895,0.179227044468151,"TSPO/NDUFB3/PFKFB3/IER3/NDUFB1/PGD/PDE4D/ENTPD7/PFKFB2/LDHA/SULT1B1/UPP1/TP53I3/HK3",14
"BP","GO:0033135","regulation of peptidyl-serine phosphorylation","4/216","43/9179",0.0930232558139535,3.95305770887166,3.01302212278677,0.0179718984690927,0.203776835865895,0.179227044468151,"TXN/GADD45A/PDE4D/OSM",4
"BP","GO:0038066","p38MAPK cascade","4/216","43/9179",0.0930232558139535,3.95305770887166,3.01302212278677,0.0179718984690927,0.203776835865895,0.179227044468151,"GADD45A/MAPK14/MAP2K6/HGF",4
"BP","GO:0070252","actin-mediated cell contraction","4/216","43/9179",0.0930232558139535,3.95305770887166,3.01302212278677,0.0179718984690927,0.203776835865895,0.179227044468151,"MYL6/FGF13/PDE4D/KCNE1",4
"BP","GO:0002920","regulation of humoral immune response","3/216","24/9179",0.125,5.3119212962963,3.28338247513536,0.0180682672519444,0.203776835865895,0.179227044468151,"CD59/CD55/CR1",3
"BP","GO:0005978","glycogen biosynthetic process","3/216","24/9179",0.125,5.3119212962963,3.28338247513536,0.0180682672519444,0.203776835865895,0.179227044468151,"GRB10/PPP1R3D/GYG1",3
"BP","GO:0006304","DNA modification","3/216","24/9179",0.125,5.3119212962963,3.28338247513536,0.0180682672519444,0.203776835865895,0.179227044468151,"EXOSC4/CYP1B1/CDADC1",3
"BP","GO:0006953","acute-phase response","3/216","24/9179",0.125,5.3119212962963,3.28338247513536,0.0180682672519444,0.203776835865895,0.179227044468151,"IL1RN/HP/PLSCR1",3
"BP","GO:0009250","glucan biosynthetic process","3/216","24/9179",0.125,5.3119212962963,3.28338247513536,0.0180682672519444,0.203776835865895,0.179227044468151,"GRB10/PPP1R3D/GYG1",3
"BP","GO:0072529","pyrimidine-containing compound catabolic process","3/216","24/9179",0.125,5.3119212962963,3.28338247513536,0.0180682672519444,0.203776835865895,0.179227044468151,"ENTPD7/CDADC1/UPP1",3
"BP","GO:0090382","phagosome maturation","3/216","24/9179",0.125,5.3119212962963,3.28338247513536,0.0180682672519444,0.203776835865895,0.179227044468151,"RAB31/RAB32/RAB20",3
"BP","GO:0042326","negative regulation of phosphorylation","8/216","141/9179",0.0567375886524823,2.41108484370896,2.62120337852371,0.0181105588800698,0.203776835865895,0.179227044468151,"TRIB1/GADD45A/CEACAM1/PDE4D/CDKN2D/IRAK3/SAMSN1/CDKN2C",8
"BP","GO:0071900","regulation of protein serine/threonine kinase activity","8/216","141/9179",0.0567375886524823,2.41108484370896,2.62120337852371,0.0181105588800698,0.203776835865895,0.179227044468151,"TRIB1/GADD45A/THBS1/LTF/CDKN2D/S100A12/IRAK3/CDKN2C",8
"BP","GO:0016064","immunoglobulin mediated immune response","6/216","89/9179",0.0674157303370786,2.86485642946317,2.74430683934992,0.0182453972795779,0.204547490228868,0.179904855089733,"FCER1G/C1QB/BATF/CD55/CR1/FCGR1A",6
"BP","GO:0043603","amide metabolic process","13/216","289/9179",0.0449826989619377,1.91155645264642,2.44430735510837,0.0189505163191601,0.210918562498088,0.185508379396376,"B4GALT5/LDLR/SPTLC2/MTHFS/GCLM/ACER3/UGCG/ST6GALNAC3/VNN1/P2RX1/ARG1/FAR2/OPLAH",13
"BP","GO:0045089","positive regulation of innate immune response","13/216","289/9179",0.0449826989619377,1.91155645264642,2.44430735510837,0.0189505163191601,0.210918562498088,0.185508379396376,"ZDHHC3/LTF/SMPDL3A/MAP2K6/IRAK3/TLR5/IL18RAP/NLRC4/CLEC4E/NAIP/FLOT1/PLSCR1/S100A8",13
"BP","GO:0009154","purine ribonucleotide catabolic process","6/216","90/9179",0.0666666666666667,2.83302469135802,2.71272470225347,0.0191778074608289,0.212150869217273,0.186592225311537,"PFKFB3/IER3/PDE4D/PFKFB2/LDHA/HK3",6
"BP","GO:0006720","isoprenoid metabolic process","5/216","66/9179",0.0757575757575758,3.21934624017957,2.80892761972388,0.0192763271593072,0.212150869217273,0.186592225311537,"CYP1B1/PDSS1/DHRS9/PLB1/PECR",5
"BP","GO:0006091","generation of precursor metabolites and energy","14/216","321/9179",0.043613707165109,1.85338063920618,2.41602635809547,0.0193248339019287,0.212150869217273,0.186592225311537,"POR/BLOC1S1/NDUFB3/WIPI1/PFKFB3/IER3/NDUFB1/GRB10/PGD/PPP1R3D/PFKFB2/LDHA/GYG1/HK3",14
"BP","GO:0034113","heterotypic cell-cell adhesion","4/216","44/9179",0.0909090909090909,3.86321548821549,2.95529133953201,0.0194145302398367,0.212150869217273,0.186592225311537,"ITGA7/IL1RN/ITGAM/FLOT1",4
"BP","GO:0050818","regulation of coagulation","4/216","44/9179",0.0909090909090909,3.86321548821549,2.95529133953201,0.0194145302398367,0.212150869217273,0.186592225311537,"SERPINB2/THBS1/EMILIN2/CEACAM1",4
"BP","GO:0030595","leukocyte chemotaxis","8/216","143/9179",0.0559440559440559,2.37736337736338,2.5769301277706,0.0195429279460608,0.212150869217273,0.186592225311537,"ANXA1/FCER1G/THBS1/S100A12/ALOX5/BST1/TNFAIP6/S100A8",8
"BP","GO:0044403","biological process involved in symbiotic interaction","8/216","143/9179",0.0559440559440559,2.37736337736338,2.5769301277706,0.0195429279460608,0.212150869217273,0.186592225311537,"LDLR/LTF/CD55/PGLYRP1/CR1/CLEC5A/PLSCR1/ARG1",8
"BP","GO:0040013","negative regulation of locomotion","10/216","200/9179",0.05,2.12476851851852,2.49653907767988,0.0197007985467903,0.213099365761443,0.18742645277207,"TRIB1/GADD45A/CYP1B1/THBS1/EMILIN2/DACH1/RABGEF1/TNFAIP6/SERPINB1/MCTP1",10
"BP","GO:0019724","B cell mediated immunity","6/216","91/9179",0.0659340659340659,2.80189255189255,2.68157304303199,0.0201422548535265,0.213099365761443,0.18742645277207,"FCER1G/C1QB/BATF/CD55/CR1/FCGR1A",6
"BP","GO:0002295","T-helper cell lineage commitment","3/216","25/9179",0.12,5.09944444444444,3.18613196415867,0.0201832678567438,0.213099365761443,0.18742645277207,"SOCS3/BATF/JAK3",3
"BP","GO:0006688","glycosphingolipid biosynthetic process","3/216","25/9179",0.12,5.09944444444444,3.18613196415867,0.0201832678567438,0.213099365761443,0.18742645277207,"B4GALT5/UGCG/ST6GALNAC3",3
"BP","GO:0031664","regulation of lipopolysaccharide-mediated signaling pathway","3/216","25/9179",0.12,5.09944444444444,3.18613196415867,0.0201832678567438,0.213099365761443,0.18742645277207,"TRIB1/LTF/CD55",3
"BP","GO:0033032","regulation of myeloid cell apoptotic process","3/216","25/9179",0.12,5.09944444444444,3.18613196415867,0.0201832678567438,0.213099365761443,0.18742645277207,"ANXA1/CLEC5A/FCAR",3
"BP","GO:0042572","retinol metabolic process","3/216","25/9179",0.12,5.09944444444444,3.18613196415867,0.0201832678567438,0.213099365761443,0.18742645277207,"CYP1B1/DHRS9/PLB1",3
"BP","GO:0043373","CD4-positive, alpha-beta T cell lineage commitment","3/216","25/9179",0.12,5.09944444444444,3.18613196415867,0.0201832678567438,0.213099365761443,0.18742645277207,"SOCS3/BATF/JAK3",3
"BP","GO:0046034","ATP metabolic process","8/216","144/9179",0.0555555555555556,2.36085390946502,2.55507043614738,0.0202886701370884,0.213481126391274,0.187762221207615,"TSPO/NDUFB3/PFKFB3/IER3/NDUFB1/PFKFB2/LDHA/HK3",8
"BP","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","5/216","67/9179",0.0746268656716418,3.1712962962963,2.76900564695498,0.0204448477643605,0.214392740331712,0.188564009455756,"GRINA/ZDHHC3/THBS1/SORT1/HGF",5
"BP","GO:0048514","blood vessel morphogenesis","15/216","356/9179",0.0421348314606742,1.79053526841448,2.36163248173822,0.0208292111309093,0.216763789799891,0.19064940933285,"ADM/GADD45A/MAPK14/ANXA1/LDLR/CYP1B1/THBS1/EMILIN2/CEACAM1/ANXA3/LRG1/ALOX5/JMJD6/HPGD/KLF5",15
"BP","GO:0072538","T-helper 17 type immune response","4/216","45/9179",0.0888888888888889,3.77736625514403,2.89923295016281,0.0209267908957844,0.216763789799891,0.19064940933285,"SOCS3/BATF/JAK3/ENTPD7",4
